"region","species","year","spawners","smoothedSpawners","runsize","smoothedRunsize","spawners_short_trend","spawners_short_trend_lwr","spawners_short_trend_upr","spawners_long_trend","spawners_long_trend_lwr","spawners_long_trend_upr","runsize_short_trend","runsize_short_trend_lwr","runsize_short_trend_upr","runsize_long_trend","runsize_long_trend_lwr","runsize_long_trend_upr"
"Transboundary","Chinook",2020,30676,23753.3925714712,33041.5914529683,28378.3719647565,28358.1742399424,26083.7445070615,30830.9278986082,44636.2587895724,36241.7376373502,54975.1675448461,33382.4744136551,30926.1714670708,36033.8685687268,59847.6248331852,47947.1949071859,74701.7256193413
"Transboundary","Chinook",2021,25279,24368.6313320191,27685.4767695997,27483.3465260704,26805.2537651178,24385.4334227086,29465.1982171967,44109.5993323265,35563.2960667316,54709.6857841161,30560.8642458483,28028.6683261075,33321.8265165747,59383.5268120864,47220.8834038305,74678.89210128
"Transboundary","Chinook",2022,25163,26267.8547887993,27986.0228822825,28683.0678250453,25337.3726860147,22771.0869616421,28192.8770335568,43589.1538856501,34894.1811860901,54450.7500071184,27977.7470022153,25375.5254183175,30846.8224565285,58923.027713648,46500.7898961472,74663.7466309148
"Transboundary","Chinook",2023,31784,28754.2126607596,32416,30892.5559973329,23949.8741647964,21246.3466950675,26997.4165790464,43074.8491309561,34234.6536505257,54197.7917053102,25612.9643789868,22956.4704998529,28576.8643870343,58466.0996294463,45787.4049311885,74655.5698235684
"Transboundary","Sockeye",1984,131864.15664,131864.16664,229852.52664,229852.53664,NA,NA,NA,123786.823791916,109884.245192376,139448.359659424,NA,NA,NA,295086.85514895,256309.10339617,339731.40605586
"Transboundary","Sockeye",1985,228010.6459,173396.75638631,373259.7896,292907.343308081,NA,NA,NA,123675.492793081,110279.768002263,138698.401299662,NA,NA,NA,294734.872689593,257367.163539206,337528.082389257
"Transboundary","Sockeye",1986,NA,173396.75638631,NA,292907.343308081,NA,NA,NA,123564.261922766,110669.226924573,137961.80969913,NA,NA,NA,294383.310078323,258408.915918538,335365.879093697
"Transboundary","Sockeye",1987,70456.42448,128430.310720288,154666.48652,236747.602239296,NA,NA,NA,123453.131090915,111051.60558568,137239.578804577,NA,NA,NA,294032.166814341,259431.524580375,333247.531352927
"Transboundary","Sockeye",1988,67989.9907,109549.88130971,126461.31979,202396.79355472,NA,NA,NA,123342.100207558,111425.731729559,136532.858680574,NA,NA,NA,293681.442397446,260431.717946864,331176.211133552
"Transboundary","Sockeye",1989,115610.50714,106005.780672604,234912.43794,203501.591663506,NA,NA,NA,123231.169182803,111790.252429823,135842.980296459,NA,NA,NA,293331.136328033,261405.719652876,329155.59634178
"Transboundary","Sockeye",1990,90225.53036,84076.2118207283,252470.68956,184551.573159132,NA,NA,NA,123120.337926839,112143.60644541,135171.483169644,NA,NA,NA,292981.248107092,262349.17145983,327189.947903201
"Transboundary","Sockeye",1991,172588.97972,97082.5389849712,361602.6623,211125.420477407,NA,NA,NA,123009.606349936,112483.994248777,134520.145336417,NA,NA,NA,292631.777236212,263257.049748876,325284.19326324
"Transboundary","Sockeye",1992,193440.4743,118813.685548298,452754.1857,261718.10955286,NA,NA,NA,122898.974362446,112809.346920378,133891.014456469,NA,NA,NA,292282.723217571,264123.578961915,323444.012939858
"Transboundary","Sockeye",1993,182065.4395,144684.819266147,515751.9933,346681.295256439,NA,NA,NA,122788.4418748,113117.296122439,133286.437838133,NA,NA,NA,291934.085553945,264942.148216266,321675.923902642
"Transboundary","Sockeye",1994,134526.8069,149136.954643592,396226.3837,384891.114078086,NA,NA,NA,122678.00879751,113405.148834557,132709.087701811,NA,NA,NA,291585.863748702,265705.241434247,319987.349437051
"Transboundary","Sockeye",1995,144564.76663,163882.231983688,412151.681,424528.748349772,NA,NA,NA,122567.67504117,113669.872500706,132161.976031991,NA,NA,NA,291238.057305801,266404.396831727,318386.659649738
"Transboundary","Sockeye",1996,137109.62697,156510.273025078,619388.8088,472773.854702686,NA,NA,NA,122457.440516451,113908.098609287,131648.450996244,NA,NA,NA,290890.665729794,267030.218235862,316883.160144753
"Transboundary","Sockeye",1997,96062.14019,136064.18841401,313039.1279,439137.658899853,NA,NA,NA,122347.305134108,114116.155125014,131172.164512379,NA,NA,NA,290543.688525825,267572.467382007,315486.999720615
"Transboundary","Sockeye",1998,75658.59687,114148.444058782,188652.55747,359124.505984801,NA,NA,NA,122237.268804973,114290.139765043,130736.998971361,NA,NA,NA,290197.125199626,268020.270690549,314208.963587532
"Transboundary","Sockeye",1999,78610.58941,102519.01960877,239901.92595,324835.220460079,NA,NA,NA,122127.331439961,114426.045427762,130346.941807598,NA,NA,NA,289850.975257519,268362.472028612,313060.12059979
"Transboundary","Sockeye",2000,68519.06749,88298.6874529373,258921.62272,295995.67270259,NA,NA,NA,122017.492950066,114519.944291944,130005.901398843,NA,NA,NA,289505.238206416,268588.149449707,312051.306510259
"Transboundary","Sockeye",2001,137005.3791,88285.256229468,423439.30631,274315.865002746,NA,NA,NA,121907.753246362,114568.226696566,129717.468185455,NA,NA,NA,289159.913553818,268687.284674387,311192.454483954
"Transboundary","Sockeye",2002,106256.66072,90084.2696691187,276198.26662,267531.787190872,NA,NA,NA,121798.112240002,114567.875164512,129484.640645787,NA,NA,NA,288815.00080781,268651.529949341,310491.828233193
"Transboundary","Sockeye",2003,210524.319,110544.655935227,471938.319,321380.77732571,NA,NA,NA,121688.569842222,114516.736483459,129309.553214383,NA,NA,NA,288470.499477067,268474.968138423,309955.261920893
"Transboundary","Sockeye",2004,163984.38089,128056.619506773,465090.3877,366877.113897124,NA,NA,NA,121579.125964333,114413.742786186,129193.255200772,NA,NA,NA,288126.409070848,268154.728595684,309585.544281906
"Transboundary","Sockeye",2005,142300.64169,148211.229258814,390187.36,398236.988467825,NA,NA,NA,121469.780517731,114259.03402504,129135.588314112,NA,NA,NA,287782.729098998,267691.325759392,309382.080023419
"Transboundary","Sockeye",2006,162793.85682,153412.655358995,403029.6738,394321.78026544,NA,NA,NA,121360.533413887,114053.952549514,129135.192084722,NA,NA,NA,287439.459071949,267088.639006466,309340.909965003
"Transboundary","Sockeye",2007,81194.32789,145376.796674506,286008.0575,397083.855213731,NA,NA,NA,121251.384564356,113800.910590039,129189.636379414,NA,NA,NA,287096.598500713,266353.536752356,309455.086933254
"Transboundary","Sockeye",2008,81276.21775,120178.656450859,231986.57851,344506.765657038,NA,NA,NA,121142.333880769,113503.161302436,129295.650356169,NA,NA,NA,286754.146896888,265495.231324768,309715.320882644
"Transboundary","Sockeye",2009,95180.40587,107789.476294283,235526.1253,300675.541546376,NA,NA,NA,121033.381274837,113164.521731969,129449.399499222,NA,NA,NA,286412.103772654,264524.500473223,310110.757380605
"Transboundary","Sockeye",2010,106219.20274,101665.967912707,238769.0309,272545.529831117,97768.3730583982,91770.0925126845,104158.71346283,120924.526658353,112789.096804687,129646.761626866,270546.088622495,255610.185726199,286354.731369489,286070.468640771,263452.913149529,310629.751821731
"Transboundary","Sockeye",2011,119914.60004,95636.2220727855,321397.9451,260483.535826827,100799.67248368,95267.2908898758,106653.331672486,120815.769943187,112381.040941296,129883.565276725,268458.67474145,255204.840894786,282400.834526677,285729.241014583,262292.161878319,311260.537051977
"Transboundary","Sockeye",2012,118381.6689,103127.422129811,244642.115,252470.633499185,103924.957069175,98855.3052480378,109254.598675616,120707.111041288,111944.37617735,130155.771584728,266387.366422059,254702.026782449,278608.811581591,285388.420408013,261053.554280943,311991.731839549
"Transboundary","Sockeye",2013,104981.47378,108543.543514881,282388.73106,262595.79631999,107147.140816143,102515.14037091,111988.4315969,120598.549864687,111482.869918525,130459.596528996,264332.039400938,254059.473293654,275019.963428399,285048.006335564,259747.67216087,312812.681784335
"Transboundary","Sockeye",2014,109264.63197,111581.040075123,212154.2169,257164.067432787,110469.228074182,106215.5905672,114893.211873495,120490.08632549,110999.965197016,130791.580672624,262292.570373461,253215.671985,271694.843900469,284707.998312319,258384.177867028,313713.652949456
"Transboundary","Sockeye",2015,141649.90671,118193.353295453,269923.309,263549.844466067,113894.316342477,109910.440199703,118022.594319072,120381.720335885,110498.751699855,131148.618134536,260268.836986369,252088.384867404,268714.750748503,284368.395853937,256971.734866076,314685.91128392
"Transboundary","Sockeye",2016,174287.17891,127371.342832807,432152.1622,279628.531830373,117425.599157888,113542.754099544,121441.226672203,120273.451808138,109981.965335134,131527.957022453,258260.717830424,250587.930378114,266168.439452147,284029.198476657,255518.008125093,315721.722234926
"Transboundary","Sockeye",2017,89987.58321,120573.357851109,255334.11775,282031.104111447,121066.369072593,117063.136759908,125206.500749098,120165.280654594,109452.005810273,131927.181853822,256268.092433129,248654.504812965,264114.801574633,283690.405697295,254029.714756979,316814.300097484
"Transboundary","Sockeye",2018,94049.69753,117950.64070207,173045.51734,255717.004194243,124820.020724047,120453.977547601,129344.317977335,120057.206787678,108910.964180699,132344.18600633,254290.8412515,246298.282191277,262542.76468797,283352.017033242,252512.702384367,317957.729645593
"Transboundary","Sockeye",2019,140165.79556,123974.621303902,260699.63431,266475.544216486,128690.05400013,123734.820311859,133843.730946681,119949.230119891,108360.654748175,132777.139818794,252328.845664894,243596.751998204,261373.954423855,283014.032002465,250972.039485297,319146.875781694
"Transboundary","Sockeye",2020,117791.90603,119484.789525437,159732.8355,239931.971403719,132680.077302421,126944.28097172,138675.03741187,119841.350563816,107802.647677418,133224.457973752,250381.98796789,240651.553740914,260505.859713858,282676.450123508,249412.107569902,320377.291355163
"Transboundary","Sockeye",2021,236090.30372,126962.411785788,306151.93431,223948.514866306,136793.810910659,130120.755543007,143809.084303053,119733.568032111,107238.300175475,133684.768317307,248450.151363232,237551.645021936,259848.664515512,282339.270915485,247836.68917606,321645.129161885
"Transboundary","Sockeye",2022,188418.60044,147184.946979414,334560.1325,236385.728822961,141035.090451518,133294.391307671,149225.30905862,119625.882437516,106668.785095096,134156.88325499,246533.21995482,234361.848185549,259336.700968377,282002.493898089,246249.048520196,322947.061288723
"Transboundary","Sockeye",2023,156937.26665,163056.129165883,255085.04226,255461.924681687,145407.870474919,136486.813763231,154912.025660803,119518.293692848,106095.116481832,134639.774203896,244631.078740757,231125.852861899,258925.446655353,281666.118591581,244652.00348164,324280.207124485
"Transboundary","Coho",1992,83729,83729.0099999999,164015,164015.01,NA,NA,NA,86181.2788428971,69931.1567619196,106207.492724353,NA,NA,NA,138908.390744367,114708.733962592,168213.355274955
"Transboundary","Coho",1993,119330,99956.9087186579,159667,161826.407739343,NA,NA,NA,86066.2979799765,70576.6248615358,104955.538218365,NA,NA,NA,137545.717504593,114683.726421485,164965.204691055
"Transboundary","Coho",1994,96343,98737.4593321741,212328,177161.232202938,NA,NA,NA,85951.4705215888,71212.0031378552,103741.714307941,NA,NA,NA,136196.411912002,114635.058213846,161813.173969001
"Transboundary","Coho",1995,55710,85574.5787731902,128688,163553.951209556,NA,NA,NA,85836.7962630659,71834.105095401,102569.045482252,NA,NA,NA,134860.342831716,114558.656824794,158759.822895825
"Transboundary","Coho",1996,44635,75129.5769462013,66706,136697.894454974,NA,NA,NA,85722.2750000121,72439.0596600689,101441.245450462,NA,NA,NA,133537.380415271,114449.620677696,155808.572038788
"Transboundary","Coho",1997,32345,62115.1030482278,41514,103854.194912216,NA,NA,NA,85607.9065283051,73022.1685664929,100362.859718218,NA,NA,NA,132227.396088,114302.05570199,152963.8655126
"Transboundary","Coho",1998,61382,54382.0400990788,83514,91228.9911601379,NA,NA,NA,85493.6906440942,73577.7495917844,99339.4223185674,NA,NA,NA,130930.262536537,114108.901354376,150231.344307209
"Transboundary","Coho",1999,60768,49593.6938291822,75352,74156.6978542422,NA,NA,NA,85379.6271438014,74098.9801033655,98377.6122295569,NA,NA,NA,129645.853696443,113861.767126217,147618.009143032
"Transboundary","Coho",2000,64700,51099.9739596525,81667,67709.8882155344,NA,NA,NA,85265.7158241198,74577.7707512518,97485.3796481644,NA,NA,NA,128374.044739956,113550.82036236,145132.332028128
"Transboundary","Coho",2001,104394,60564.8530134954,119232,76049.7300890531,NA,NA,NA,85151.956482014,75004.7220314124,96671.9893939225,NA,NA,NA,127114.712063857,113164.794745355,142784.247163055
"Transboundary","Coho",2002,219360,88815.8959205111,256400,109456.699233391,NA,NA,NA,85038.3489147193,75369.2445900365,95947.9005723977,NA,NA,NA,125867.733277457,112691.222153945,140584.91848427
"Transboundary","Coho",2003,183112,110516.175119447,211894,131860.347516846,NA,NA,NA,84924.8929197417,75659.9465979192,95324.3791693074,NA,NA,NA,124632.987190707,112117.013580618,138546.158160998
"Transboundary","Coho",2004,129327,128537.157142708,164909,154221.216519749,NA,NA,NA,84811.5882948573,75865.3835467705,94812.7482234625,NA,NA,NA,123410.353802415,111429.495155229,136679.389998319
"Transboundary","Coho",2005,135558,149029.710489085,165535,177628.547850177,NA,NA,NA,84698.4348381119,75975.1924671461,94423.2535788317,NA,NA,NA,122199.714288585,110617.900422165,134994.156598725
"Transboundary","Coho",2006,122384,153844.748996617,170223,190738.272723148,NA,NA,NA,84585.4323478208,75981.4754450325,94163.6803386862,NA,NA,NA,121000.950990869,109675.11304319,133496.376109764
"Transboundary","Coho",2007,74246,123875.611121417,98936,157661.304722313,NA,NA,NA,84472.5806225685,75880.1028995102,94038.0495593977,NA,NA,NA,119813.947405131,108599.21445411,132186.794029395
"Transboundary","Coho",2008,95226,108690.994275406,123589,141545.918501638,108443.414025439,105175.190881127,111813.194223572,84359.8794612081,75671.5055103539,94045.8262950223,149856.263210635,143646.188911033,156334.809810818,118638.588170129,107394.289821637,131060.17672241
"Transboundary","Coho",2009,103950,104044.857872264,156662,140100.992817266,103938.039756553,101140.677482477,106812.771847474,84247.328662861,75360.6438730771,94181.9499151568,143563.660418056,138247.415755934,149084.338972508,117474.759056295,106070.136676562,130105.602271595
"Transboundary","Coho",2010,126830,102669.155476938,196492,144988.053727861,99619.8451101938,97240.7453498356,102057.152113302,84134.9280269169,74956.1635308997,94437.6790465855,137535.289824097,133013.365225151,142210.941847682,116322.346954641,104640.949777502,129307.775109139
"Transboundary","Coho",2011,70871,92042.5788568836,92742,128405.571390909,95481.0535490525,93463.2986210603,97542.3692651777,84022.6773530329,74469.0577998077,94801.928722537,131760.056074882,127924.66896882,135710.434248515,115181.239865764,103123.448334986,128648.898298272
"Transboundary","Coho",2012,70775,91165.4210774814,96401,127740.704273561,91514.2116187066,89793.8336102779,93267.5506933119,83910.5764411333,73911.2725236343,95262.6656026226,126227.329720684,122957.241826889,129584.386667088,114051.326888959,101535.021306902,128110.527753915
"Transboundary","Coho",2013,68117,85257.0183036595,103792,123357.65928598,87712.1755248638,86215.6887155289,89234.6375691458,83798.6250914097,73294.577907823,95808.0361147852,120926.927652178,118082.775365529,123839.584445133,112932.498211443,99892.2939871252,127675.005180293
"Transboundary","Coho",2014,124171,88342.4166912076,171888,125667.361828657,84068.098268268,82712.8853697531,85445.5157119645,83686.8231043199,72629.8350972721,96427.0998538557,115849.0943582,113274.167942919,118482.553501327,111824.645097682,98210.2499698641,127326.335642763
"Transboundary","Coho",2015,60178,76104.8675941175,79919,104974.43309261,80575.4173140965,79276.5078930837,81895.6087734941,83575.1702805882,71926.6287917662,97110.1969432063,110984.483970502,108517.681091764,113507.361733824,110727.659878824,96501.8428400973,127050.575423272
"Transboundary","Coho",2016,87704,79418.6682881094,111217,108858.533692865,77227.8427736408,75910.2326775216,78568.3232563226,83463.6664212045,71193.166212651,97849.0490458368,106324.143062467,103823.442346024,108885.075879985,109641.435942234,94777.9498733746,126835.877875979
"Transboundary","Coho",2017,57868,76284.1518747743,78056,104358.405018097,74019.3460769924,72627.8544940272,75437.4975253626,83352.3113274245,70436.337032015,98636.6994136285,101859.494170128,99220.6876653016,104568.480593414,108565.867721132,93047.5222786955,126672.342749111
"Transboundary","Coho",2018,51173,72042.9353244198,85485,100385.882609832,70944.1491163287,69444.9207231466,72475.7439626873,83241.1048007688,69661.8528514281,99467.3733877081,97582.3200051436,94741.8083730398,100507.99473969,107500.850684337,91317.824078853,126551.77687849
"Transboundary","Coho",2019,82759,66427.8833067844,105110,90981.3424150372,67996.7138402529,66372.8309138786,69660.3268146341,83130.0466430231,68874.4137414854,100336.311838669,93484.7483306943,90411.1300350299,96662.8574055779,106446.281326104,89594.6925852167,126467.433295548
"Transboundary","Coho",2020,52063,64531.0459255165,61935,86458.8717361699,65171.7322804433,63417.7166607099,66974.2606968567,83019.1366562372,68077.8725428504,101239.606845952,89559.23747245,86242.8075571764,93003.1992677082,105402.057156064,87882.7847675016,126413.764449102
"Transboundary","Coho",2021,75526.00057,62630.2468076854,98433.36776,84373.05966307,62464.1169926572,60581.5990483539,64405.1324653567,82908.3746427253,67275.3830282054,102174.05351697,85798.5624379454,82243.0524037078,89507.7833478629,104368.076689267,86185.793953719,126386.205105519
