"region","species_name","cuid","cu_name_pse","year","estimated_count","observed_count","total_run","uploadid"
"Skeena","Lake sockeye",177,"Lakelse",2017,12526,250,12691,1700
"Skeena","Lake sockeye",177,"Lakelse",2018,10961,12159,11410,1700
"Skeena","Lake sockeye",177,"Lakelse",2019,16261,6864,17605,1700
"Skeena","Lake sockeye",177,"Lakelse",2020,1237,422,1304,1700
"Skeena","Lake sockeye",177,"Lakelse",2021,10802,3686,11486,1700
"Skeena","Lake sockeye",177,"Lakelse",2022,18966,NA,20092,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1950,NA,4500,NA,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1951,NA,4000,NA,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1952,NA,3500,NA,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1953,NA,5000,NA,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1954,NA,1000,NA,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1955,NA,1000,NA,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1956,NA,750,NA,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1957,NA,3500,NA,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1958,NA,1500,NA,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1959,NA,750,NA,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1960,1500,750,2004,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1961,1500,750,1968,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1962,1000,500,1351,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1963,1600,800,1903,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1964,1000,500,1336,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1965,6000,3000,7628,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1966,8000,4000,11365,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1967,400,200,593,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1968,5000,2500,7019,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1969,1944,972,2546,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1970,3000,1500,3938,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1971,2600,1300,3505,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1972,1200,600,1632,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1973,4000,2000,5673,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1974,3600,1800,5290,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1975,200,100,250,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1976,NA,NA,NA,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1977,1200,600,1650,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1978,8000,4000,11167,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1979,2200,1100,2992,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1980,280,140,389,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1981,3000,1500,4113,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1982,2000,1000,2748,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1983,10000,5000,11437,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1984,1000,500,1206,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1985,1200,600,1860,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1986,6000,3000,8148,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1987,6000,3000,6975,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1988,4000,2000,6738,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1989,NA,NA,NA,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1990,3000,1500,4283,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1991,1200,600,1769,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1992,10000,5000,17813,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1993,15000,7500,26185,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1994,NA,NA,NA,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1995,NA,NA,NA,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1996,NA,NA,NA,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1997,NA,NA,NA,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1998,NA,NA,NA,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",1999,NA,NA,NA,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",2000,NA,NA,NA,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",2001,NA,NA,NA,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",2002,7072,3536,10011,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",2003,9106,4553,11249,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",2004,6000,3166,7373,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",2005,5887,3444,6789,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",2006,5479,3058,7464,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",2007,3901,1900,4687,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",2008,327,140,360,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",2009,3736,1700,4090,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",2010,3836,1490,4242,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",2011,3719,2209,4341,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",2012,3940,1970,4494,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",2013,3320,1660,3570,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",2014,4220,1814,4665,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",2015,14568,4909,15550,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",2016,8924,NA,10355,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",2017,7097,4471,7202,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",2018,3417,1742,3570,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",2019,4168,1610,4538,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",2020,258,129,273,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",2021,5448,2724,5835,1700
"Skeena","Lake sockeye",178,"Mcdonell/Dennis/Aldrich",2022,4730,NA,5082,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1950,NA,48320,NA,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1951,NA,63429,NA,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1952,NA,109257,NA,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1953,NA,204173,NA,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1954,NA,83730,NA,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1955,NA,9050,NA,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1956,NA,84763,NA,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1957,NA,72771,NA,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1958,NA,358470,NA,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1959,NA,252841,NA,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1960,42485,69965,84214,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1961,133007,304855,250108,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1962,21587,130148,44205,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1963,77002,110360,112249,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1964,68409,267182,135418,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1965,29888,159180,51568,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1966,31977,103804,76700,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1967,95242,224597,264672,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1968,62457,152283,144079,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1969,89905,219622,168197,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1970,82164,99416,154730,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1971,34049,60306,69272,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1972,52692,112873,110043,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1973,140253,240854,334623,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1974,109851,213135,296311,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1975,60353,202210,99207,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1976,13336,90218,28455,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1977,54679,169644,118113,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1978,32032,173521,72569,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1979,42455,287909,88709,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1980,31679,160921,70510,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1981,46466,613927,99454,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1982,93630,408438,244055,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1983,26965,309954,50715,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1984,26503,231617,50214,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1985,75649,540235,146290,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1986,26865,199445,55962,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1987,38206,292927,59287,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1988,42435,382966,101425,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1989,18412,496669,36476,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1990,21328,176363,44959,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1991,58719,218619,134995,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1992,52358,49060,132171,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1993,16646,295641,40880,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1994,25124,244566,53979,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1995,79679,570081,204240,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1996,60909,348461,171630,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1997,92245,275070,302740,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1998,43130,197518,77964,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",1999,63692,102153,89307,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",2000,84558,349513,201863,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",2001,232802,454399,470773,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",2002,29324,49734,58818,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",2003,55028,319961,83352,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",2004,39546,96125,62367,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",2005,25141,75372,38518,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",2006,40874,282270,76294,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",2007,52862,175463,90750,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",2008,28667,195108,54574,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",2009,20503,65872,28024,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",2010,20455,93056,29382,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",2011,64622,192088,105080,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",2012,60983,420969,96671,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",2013,8760,11035,11118,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",2014,20322,499405,29508,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",2015,52239,71411,69810,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",2016,41607,65109,75522,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",2017,28036,38088,31604,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",2018,11857,10566,14610,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",2019,6980,13062,9910,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",2020,14328,47195,17936,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",2021,26668,9038,40573,1700
"Skeena","Lake sockeye",180,"Babine/Onerka",2022,34343,NA,45736,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1950,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1951,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1952,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1953,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1954,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1955,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1956,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1957,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1958,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1959,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1960,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1961,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1962,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1963,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1964,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1965,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1966,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1967,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1968,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1969,NA,200,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1970,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1971,NA,300,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1972,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1973,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1974,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1975,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1976,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1977,NA,100,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1978,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1979,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1980,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1981,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1982,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1983,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1984,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1985,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1986,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1987,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1988,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1989,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1990,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1991,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1992,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1993,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1994,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1995,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1996,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1997,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1998,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",1999,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",2000,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",2001,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",2002,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",2003,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",2004,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",2005,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",2006,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",2007,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",2008,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",2009,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",2010,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",2011,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",2012,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",2013,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",2014,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",2015,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",2016,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",2017,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",2018,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",2019,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",2020,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",2021,NA,NA,NA,1700
"Skeena","Lake sockeye",181,"Bulkley/Maxan",2022,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1950,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1951,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1952,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1953,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1954,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1955,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1956,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1957,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1958,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1959,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1960,800,400,1747,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1961,400,200,820,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1962,400,200,908,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1963,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1964,400,200,872,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1965,800,400,1481,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1966,400,200,1104,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1967,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1968,400,200,1052,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1969,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1970,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1971,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1972,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1973,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1974,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1975,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1976,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1977,50,25,121,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1978,150,75,386,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1979,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1980,200,100,503,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1981,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1982,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1983,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1984,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1985,4400,2200,10295,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1986,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1987,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1988,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1989,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1990,1000,500,2479,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1991,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1992,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1993,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1994,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1995,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1996,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1997,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1998,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",1999,NA,NA,NA,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",2000,231,231,515,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",2001,221,221,459,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",2002,978,978,1975,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",2003,3377,3377,5076,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",2004,1317,1317,2032,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",2005,937,937,1278,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",2006,5139,5139,9066,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",2007,245,245,467,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",2008,1200,1200,2134,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",2009,3047,3047,3623,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",2010,20804,20804,25609,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",2011,2366,2366,3640,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",2012,5476,5476,7854,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",2013,828,828,937,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",2014,13699,13699,20444,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",2015,4636,4636,5306,1700
"Skeena","Lake sockeye",183,"Gitanyow (Kitwanga/Kitwancool)",2016,1100,1100,1461,1700
