"region","species","year","spawners","spawners_short_trend","spawners_long_trend","total_return","total_return_short_trend","total_return_long_trend"
"Yukon","Chinook",1982,-5.4,NA,-0.2,44.5,NA,82.3
"Yukon","Chinook",1983,-4.4,NA,-0.2,50.6,NA,77.1
"Yukon","Chinook",1984,-0.2,NA,-0.2,35.1,NA,72
"Yukon","Chinook",1985,-3.3,NA,-0.1,36.9,NA,67
"Yukon","Chinook",1986,-4.7,NA,-0.1,40.5,NA,62.2
"Yukon","Chinook",1987,-5.6,NA,-0.1,45.1,NA,57.5
"Yukon","Chinook",1988,-7.1,NA,-0.1,44.8,NA,52.9
"Yukon","Chinook",1989,-2.2,NA,-0.1,45.4,NA,48.5
"Yukon","Chinook",1990,0.5,NA,-0.1,53.1,NA,44.2
"Yukon","Chinook",1991,1.5,NA,-0.1,49.2,NA,40.1
"Yukon","Chinook",1992,0.5,NA,-0.1,48.4,NA,36
"Yukon","Chinook",1993,-1.6,NA,-0.1,41.6,NA,32.1
"Yukon","Chinook",1994,4.3,NA,-0.1,45.7,NA,28.3
"Yukon","Chinook",1995,1.3,NA,-0.1,46.3,NA,24.6
"Yukon","Chinook",1996,5.2,NA,-0.1,51,NA,21
"Yukon","Chinook",1997,9.3,NA,0,57.7,NA,17.5
"Yukon","Chinook",1998,7.5,NA,0,43.7,NA,14.1
"Yukon","Chinook",1999,8,NA,0,39.6,NA,10.8
"Yukon","Chinook",2000,-5.2,NA,0,14.6,NA,7.6
"Yukon","Chinook",2001,-4.6,NA,0,2.4,NA,4.5
"Yukon","Chinook",2002,-13.1,NA,0,-10.5,NA,1.5
"Yukon","Chinook",2003,-7,NA,0,-11.6,NA,-1.5
"Yukon","Chinook",2004,-2.1,NA,0,-7.4,NA,-4.3
"Yukon","Chinook",2005,8.3,NA,0,-5.6,NA,-7.1
"Yukon","Chinook",2006,25.5,13.5,0,8.1,2.4,-9.7
"Yukon","Chinook",2007,17.2,12,0,8.6,-2.1,-12.4
"Yukon","Chinook",2008,12.9,10.5,0,4,-6.5,-14.9
"Yukon","Chinook",2009,9,9.1,0.1,-5,-10.7,-17.3
"Yukon","Chinook",2010,1.7,7.6,0.1,-15.1,-14.6,-19.7
"Yukon","Chinook",2011,-4.6,6.2,0.1,-22.5,-18.4,-22
"Yukon","Chinook",2012,-14.4,4.8,0.1,-33.3,-22,-24.3
"Yukon","Chinook",2013,-17.1,3.4,0.1,-42.2,-25.5,-26.5
"Yukon","Chinook",2014,-8,2,0.1,-41.9,-28.8,-28.6
"Yukon","Chinook",2015,-4.4,0.7,0.1,-41.9,-32,-30.7
"Yukon","Chinook",2016,8.7,-0.7,0.1,-38.6,-35,-32.7
"Yukon","Chinook",2017,15.9,-2,0.1,-35.9,-37.9,-34.6
"Yukon","Chinook",2018,26.2,-3.3,0.1,-30.8,-40.7,-36.5
"Yukon","Chinook",2019,34.6,-4.6,0.1,-22.7,-43.3,-38.3
"Yukon","Chinook",2020,19.4,-5.8,0.1,-27.1,-45.8,-40.1
"Yukon","Chinook",2021,1.7,-7.1,0.2,-38,-48.2,-41.8
"Yukon","Chinook",2022,-24,-8.3,0.2,-54.4,-50.5,-43.5
"Yukon","Chinook",2023,-41.3,-9.5,0.2,-66.1,-52.7,-45.2
"Yukon","Chum",1980,-72,NA,-43.5,NA,NA,NA
"Yukon","Chum",1981,-59.8,NA,-42,NA,NA,NA
"Yukon","Chum",1982,-60.2,NA,-40.4,NA,NA,NA
"Yukon","Chum",1983,-48.5,NA,-38.8,NA,NA,NA
"Yukon","Chum",1984,-35.5,NA,-37.2,NA,NA,NA
"Yukon","Chum",1985,-30.9,NA,-35.5,NA,NA,NA
"Yukon","Chum",1986,-10.9,NA,-33.8,NA,NA,NA
"Yukon","Chum",1987,-13.5,NA,-32,NA,NA,NA
"Yukon","Chum",1988,-22.4,NA,-30.1,NA,NA,NA
"Yukon","Chum",1989,-32.4,NA,-28.3,NA,NA,NA
"Yukon","Chum",1990,-40.8,NA,-26.3,NA,NA,NA
"Yukon","Chum",1991,-41.2,NA,-24.3,NA,NA,NA
"Yukon","Chum",1992,-36.8,NA,-22.3,NA,NA,NA
"Yukon","Chum",1993,-39.6,NA,-20.2,NA,NA,NA
"Yukon","Chum",1994,-29.1,NA,-18.1,NA,NA,NA
"Yukon","Chum",1995,-15.5,NA,-15.9,NA,NA,NA
"Yukon","Chum",1996,6.1,NA,-13.6,NA,NA,NA
"Yukon","Chum",1997,38.2,NA,-11.3,NA,NA,NA
"Yukon","Chum",1998,14.4,NA,-8.9,NA,NA,NA
"Yukon","Chum",1999,-10.7,NA,-6.4,NA,NA,NA
"Yukon","Chum",2000,-27.4,NA,-3.9,NA,NA,NA
"Yukon","Chum",2001,-42.5,NA,-1.3,-45.3,NA,24.5
"Yukon","Chum",2002,-30.5,NA,1.3,-45.4,NA,22.1
"Yukon","Chum",2003,-13.1,NA,4.1,-32.3,NA,19.7
"Yukon","Chum",2004,13,NA,6.9,-23.6,NA,17.3
"Yukon","Chum",2005,114.9,NA,9.7,17.5,NA,15
"Yukon","Chum",2006,162.9,NA,12.7,56.7,NA,12.7
"Yukon","Chum",2007,198.2,NA,15.7,77.1,NA,10.5
"Yukon","Chum",2008,204.7,NA,18.9,89.4,NA,8.3
"Yukon","Chum",2009,107.2,NA,22.1,34.4,NA,6.2
"Yukon","Chum",2010,77.1,NA,25.3,13.2,NA,4.1
"Yukon","Chum",2011,70.9,NA,28.7,17.7,NA,2
"Yukon","Chum",2012,62.6,195,32.2,17.9,150.6,0
"Yukon","Chum",2013,96.7,153.9,35.7,46.2,110.3,-2
"Yukon","Chum",2014,111.2,118.6,39.4,63.4,76.5,-3.9
"Yukon","Chum",2015,80.1,88.2,43.2,45.5,48.2,-5.8
"Yukon","Chum",2016,82.6,62,47,53.9,24.4,-7.7
"Yukon","Chum",2017,117.2,39.4,51,79.7,4.4,-9.5
"Yukon","Chum",2018,116.3,20,55,90,-12.4,-11.3
"Yukon","Chum",2019,111.7,3.3,59.2,83.4,-26.5,-13
"Yukon","Chum",2020,34.3,-11.1,63.5,-1.3,-38.3,-14.7
"Yukon","Chum",2021,-34.2,-23.4,67.9,-55.6,-48.2,-16.4
"Yukon","Chum",2022,-59.5,-34.1,72.4,-76.2,-56.5,-18.1
"Yukon","Chum",2023,-72.2,-43.3,77.1,-85.8,-63.5,-19.7
"Transboundary","Chinook",1976,-37.5,NA,32.2,-46.5,NA,20.1
"Transboundary","Chinook",1977,-23.3,NA,30.6,-32.6,NA,19.1
"Transboundary","Chinook",1978,-28.1,NA,29.1,-35.3,NA,18.2
"Transboundary","Chinook",1979,-23.8,NA,27.5,-29.7,NA,17.3
"Transboundary","Chinook",1980,-13.8,NA,26,-19.5,NA,16.4
"Transboundary","Chinook",1981,4.8,NA,24.6,-1,NA,15.5
"Transboundary","Chinook",1982,11.7,NA,23.1,6.6,NA,14.6
"Transboundary","Chinook",1983,5.1,NA,21.6,1.2,NA,13.7
"Transboundary","Chinook",1984,0.9,NA,20.2,-3.8,NA,12.8
"Transboundary","Chinook",1985,-5.5,NA,18.8,-10.2,NA,11.9
"Transboundary","Chinook",1986,-12.5,NA,17.4,-16.2,NA,11.1
"Transboundary","Chinook",1987,-14.8,NA,16,-18.5,NA,10.2
"Transboundary","Chinook",1988,9,NA,14.6,2.5,NA,9.4
"Transboundary","Chinook",1989,22.3,NA,13.3,15,NA,8.5
"Transboundary","Chinook",1990,31.6,NA,11.9,23.8,NA,7.7
"Transboundary","Chinook",1991,39.7,NA,10.6,31.6,NA,6.8
"Transboundary","Chinook",1992,51.1,NA,9.3,41.8,NA,6
"Transboundary","Chinook",1993,64.5,NA,8,55.2,NA,5.2
"Transboundary","Chinook",1994,73.4,NA,6.7,63.1,NA,4.4
"Transboundary","Chinook",1995,69.9,NA,5.5,58.5,NA,3.6
"Transboundary","Chinook",1996,82.5,NA,4.2,69,NA,2.8
"Transboundary","Chinook",1997,100.8,NA,3,86.3,NA,2
"Transboundary","Chinook",1998,71.9,NA,1.8,59.1,NA,1.2
"Transboundary","Chinook",1999,51.2,NA,0.6,42.2,NA,0.4
"Transboundary","Chinook",2000,49.2,NA,-0.6,41.1,NA,-0.4
"Transboundary","Chinook",2001,47.4,NA,-1.8,39,NA,-1.2
"Transboundary","Chinook",2002,38.1,NA,-2.9,30.4,NA,-1.9
"Transboundary","Chinook",2003,47.7,NA,-4.1,40.5,NA,-2.7
"Transboundary","Chinook",2004,78.1,NA,-5.2,67.9,NA,-3.4
"Transboundary","Chinook",2005,84,NA,-6.3,89,NA,-4.2
"Transboundary","Chinook",2006,65.6,NA,-7.4,85.7,NA,-4.9
"Transboundary","Chinook",2007,29.1,NA,-8.5,63.2,NA,-5.7
"Transboundary","Chinook",2008,13.5,NA,-9.6,51.8,NA,-6.4
"Transboundary","Chinook",2009,-9.6,-8,-10.7,28.7,26.4,-7.1
"Transboundary","Chinook",2010,-17.2,-13,-11.7,11.7,15.6,-7.8
"Transboundary","Chinook",2011,-25.3,-17.7,-12.8,-2.9,5.8,-8.6
"Transboundary","Chinook",2012,-21.2,-22.1,-13.8,-4.2,-3.2,-9.3
"Transboundary","Chinook",2013,-23.8,-26.4,-14.8,-10.6,-11.5,-10
"Transboundary","Chinook",2014,-20.7,-30.4,-15.8,-11.6,-19,-10.7
"Transboundary","Chinook",2015,-21.4,-34.1,-16.8,-14.1,-25.9,-11.4
"Transboundary","Chinook",2016,-30.5,-37.7,-17.8,-23.9,-32.2,-12.1
"Transboundary","Chinook",2017,-41.8,-41.1,-18.8,-38,-38,-12.7
"Transboundary","Chinook",2018,-49.2,-44.3,-19.7,-47.5,-43.2,-13.4
"Transboundary","Chinook",2019,-53.8,-47.3,-20.7,-53.9,-48.1,-14.1
"Transboundary","Chinook",2020,-58.3,-50.2,-21.6,-59.6,-52.5,-14.8
"Transboundary","Chinook",2021,-57.2,-52.9,-22.5,-60.9,-56.5,-15.4
"Transboundary","Chinook",2022,-53.9,-55.4,-23.4,-59.1,-60.2,-16.1
"Transboundary","Chinook",2023,-49.5,-57.8,-24.3,-56,-63.6,-16.7
"Transboundary","Sockeye",1984,8.4,NA,1.8,-20.3,NA,2.4
"Transboundary","Sockeye",1985,42.6,NA,1.7,1.6,NA,2.2
"Transboundary","Sockeye",1986,42.6,NA,1.6,1.6,NA,2.1
"Transboundary","Sockeye",1987,5.6,NA,1.5,-17.9,NA,2
"Transboundary","Sockeye",1988,-9.9,NA,1.4,-29.8,NA,1.9
"Transboundary","Sockeye",1989,-12.8,NA,1.3,-29.4,NA,1.7
"Transboundary","Sockeye",1990,-30.9,NA,1.2,-36,NA,1.6
"Transboundary","Sockeye",1991,-20.2,NA,1.1,-26.8,NA,1.5
"Transboundary","Sockeye",1992,-2.3,NA,1,-9.2,NA,1.4
"Transboundary","Sockeye",1993,19,NA,0.9,20.3,NA,1.3
"Transboundary","Sockeye",1994,22.6,NA,0.9,33.5,NA,1.1
"Transboundary","Sockeye",1995,34.7,NA,0.8,47.3,NA,1
"Transboundary","Sockeye",1996,28.7,NA,0.7,64,NA,0.9
"Transboundary","Sockeye",1997,11.9,NA,0.6,52.3,NA,0.8
"Transboundary","Sockeye",1998,-6.2,NA,0.5,24.6,NA,0.7
"Transboundary","Sockeye",1999,-15.7,NA,0.4,12.7,NA,0.5
"Transboundary","Sockeye",2000,-27.4,NA,0.3,2.7,NA,0.4
"Transboundary","Sockeye",2001,-27.4,NA,0.2,-4.9,NA,0.3
"Transboundary","Sockeye",2002,-25.9,NA,0.1,-7.2,NA,0.2
"Transboundary","Sockeye",2003,-9.1,NA,0,11.5,NA,0.1
"Transboundary","Sockeye",2004,5.3,NA,0,27.3,NA,-0.1
"Transboundary","Sockeye",2005,21.9,NA,-0.1,38.1,NA,-0.2
"Transboundary","Sockeye",2006,26.1,NA,-0.2,36.8,NA,-0.3
"Transboundary","Sockeye",2007,19.5,NA,-0.3,37.7,NA,-0.4
"Transboundary","Sockeye",2008,-1.2,NA,-0.4,19.5,NA,-0.5
"Transboundary","Sockeye",2009,-11.4,-19.6,-0.5,4.3,-3.2,-0.7
"Transboundary","Sockeye",2010,-16.4,-17.4,-0.6,-5.5,-4.1,-0.8
"Transboundary","Sockeye",2011,-21.4,-15.1,-0.7,-9.6,-5.1,-0.9
"Transboundary","Sockeye",2012,-15.2,-12.7,-0.8,-12.4,-6.1,-1
"Transboundary","Sockeye",2013,-10.8,-10.3,-0.9,-8.9,-7,-1.1
"Transboundary","Sockeye",2014,-8.3,-7.8,-0.9,-10.8,-8,-1.2
"Transboundary","Sockeye",2015,-2.8,-5.3,-1,-8.6,-8.9,-1.4
"Transboundary","Sockeye",2016,4.7,-2.6,-1.1,-3,-9.8,-1.5
"Transboundary","Sockeye",2017,-0.9,0.1,-1.2,-2.2,-10.7,-1.6
"Transboundary","Sockeye",2018,-3,2.8,-1.3,-11.3,-11.7,-1.7
"Transboundary","Sockeye",2019,1.9,5.7,-1.4,-7.6,-12.5,-1.8
"Transboundary","Sockeye",2020,-1.8,8.6,-1.5,-16.8,-13.4,-2
"Transboundary","Sockeye",2021,4.4,11.6,-1.6,-22.3,-14.3,-2.1
"Transboundary","Sockeye",2022,21,14.7,-1.7,-18,-15.2,-2.2
"Transboundary","Sockeye",2023,34.1,17.9,-1.7,-11.4,-16,-2.3
"Transboundary","Coho",1992,0.4,NA,5.5,38.8,NA,19.4
"Transboundary","Coho",1993,19.9,NA,5.2,37,NA,18.1
"Transboundary","Coho",1994,18.4,NA,4.8,50,NA,16.7
"Transboundary","Coho",1995,2.6,NA,4.4,38.4,NA,15.4
"Transboundary","Coho",1996,-9.9,NA,4.1,15.7,NA,14.1
"Transboundary","Coho",1997,-25.5,NA,3.7,-12.1,NA,12.8
"Transboundary","Coho",1998,-34.8,NA,3.4,-22.8,NA,11.5
"Transboundary","Coho",1999,-40.5,NA,3,-37.2,NA,10.2
"Transboundary","Coho",2000,-38.7,NA,2.6,-42.7,NA,9
"Transboundary","Coho",2001,-27.4,NA,2.3,-35.6,NA,7.7
"Transboundary","Coho",2002,6.5,NA,1.9,-7.4,NA,6.5
"Transboundary","Coho",2003,32.5,NA,1.6,11.6,NA,5.3
"Transboundary","Coho",2004,54.1,NA,1.2,30.5,NA,4.1
"Transboundary","Coho",2005,78.7,NA,0.9,50.4,NA,2.9
"Transboundary","Coho",2006,84.5,NA,0.5,61.4,NA,1.7
"Transboundary","Coho",2007,48.6,NA,0.2,33.5,NA,0.6
"Transboundary","Coho",2008,30.3,NA,-0.2,19.8,NA,-0.6
"Transboundary","Coho",2009,24.8,20.9,-0.5,18.6,20.9,-1.7
"Transboundary","Coho",2010,23.1,16.7,-0.9,22.7,16.2,-2.8
"Transboundary","Coho",2011,10.4,12.6,-1.2,8.7,11.7,-3.9
"Transboundary","Coho",2012,9.3,8.7,-1.6,8.1,7.3,-5
"Transboundary","Coho",2013,2.2,5,-1.9,4.4,3.1,-6.1
"Transboundary","Coho",2014,5.9,1.3,-2.2,6.4,-0.9,-7.2
"Transboundary","Coho",2015,-8.7,-2.2,-2.6,-11.1,-4.7,-8.2
"Transboundary","Coho",2016,-4.8,-5.6,-2.9,-7.9,-8.5,-9.3
"Transboundary","Coho",2017,-8.5,-8.8,-3.2,-11.7,-12,-10.3
"Transboundary","Coho",2018,-13.6,-12,-3.6,-15,-15.4,-11.3
"Transboundary","Coho",2019,-20.3,-15,-3.9,-23,-18.7,-12.3
"Transboundary","Coho",2020,-22.6,-18,-4.3,-26.8,-21.9,-13.3
"Transboundary","Coho",2021,-24.9,-20.8,-4.6,-28.6,-24.9,-14.3
"Transboundary","Coho",2022,-22.9,-23.5,-4.9,-27,-27.9,-15.3
"Transboundary","Coho",2023,-13.9,-26.2,-5.2,-22.5,-30.7,-16.3
"Transboundary","Pink",1984,118.4,NA,63.5,NA,NA,NA
"Transboundary","Pink",1985,152.2,NA,59.5,NA,NA,NA
"Transboundary","Pink",1986,49.1,NA,55.5,NA,NA,NA
"Transboundary","Pink",1987,85.4,NA,51.6,NA,NA,NA
"Transboundary","Pink",1988,37.4,NA,47.8,NA,NA,NA
"Transboundary","Pink",1989,17.3,NA,44.2,NA,NA,NA
"Transboundary","Pink",1990,114.8,NA,40.6,NA,NA,NA
"Transboundary","Pink",1991,86.7,NA,37.1,NA,NA,NA
"Transboundary","Pink",1992,55.3,NA,33.6,NA,NA,NA
"Transboundary","Pink",1993,-59.2,NA,30.3,NA,NA,NA
"Transboundary","Pink",1994,-30.2,NA,27.1,NA,NA,NA
"Transboundary","Pink",1995,-28.3,NA,23.9,NA,NA,NA
"Transboundary","Pink",1996,-36,NA,20.8,NA,NA,NA
"Transboundary","Pink",1997,8.9,NA,17.8,NA,NA,NA
"Transboundary","Pink",1998,13.3,NA,14.9,NA,NA,NA
"Transboundary","Pink",1999,146.5,NA,12,NA,NA,NA
"Transboundary","Pink",2000,30.4,NA,9.2,NA,NA,NA
"Transboundary","Pink",2001,-18.7,NA,6.5,NA,NA,NA
"Transboundary","Pink",2002,-24.3,NA,3.9,NA,NA,NA
"Transboundary","Pink",2003,-1.4,NA,1.3,NA,NA,NA
"Transboundary","Pink",2004,20.5,NA,-1.3,NA,NA,NA
"Transboundary","Pink",2005,21.8,NA,-3.7,NA,NA,NA
"Transboundary","Pink",2006,95.2,NA,-6.1,NA,NA,NA
"Transboundary","Pink",2007,72.8,NA,-8.4,NA,NA,NA
"Transboundary","Pink",2008,-19.6,NA,-10.7,NA,NA,NA
"Transboundary","Pink",2009,-30.6,NA,-13,NA,NA,NA
"Transboundary","Pink",2010,-4.8,NA,-15.1,NA,NA,NA
"Transboundary","Pink",2011,32.1,NA,-17.2,NA,NA,NA
"Transboundary","Pink",2012,7.1,NA,-19.3,NA,NA,NA
"Transboundary","Pink",2013,-45.1,NA,-21.3,NA,NA,NA
"Transboundary","Pink",2014,-64.5,NA,-23.3,NA,NA,NA
"Transboundary","Pink",2015,-19.1,NA,-25.2,NA,NA,NA
"Transboundary","Pink",2016,-39.4,NA,-27,NA,NA,NA
"Transboundary","Pink",2017,-47,NA,-28.9,NA,NA,NA
"Transboundary","Pink",2018,-42.6,-28.2,-30.6,NA,NA,NA
"Transboundary","Pink",2019,-45.1,-29.2,-32.4,NA,NA,NA
"Transboundary","Pink",2020,-5.6,-30.2,-34,NA,NA,NA
"Transboundary","Pink",2021,18.9,-31.2,-35.7,NA,NA,NA
"Transboundary","Pink",2022,-21.9,-32.2,-37.3,NA,NA,NA
"Transboundary","Pink",2023,-59.9,-33.2,-38.8,NA,NA,NA
"Transboundary","Chum",1984,22.7,NA,173.3,NA,NA,NA
"Transboundary","Chum",1985,156.1,NA,159.6,NA,NA,NA
"Transboundary","Chum",1986,26.8,NA,146.6,NA,NA,NA
"Transboundary","Chum",1987,86.7,NA,134.2,NA,NA,NA
"Transboundary","Chum",1988,154.3,NA,122.4,NA,NA,NA
"Transboundary","Chum",1989,110.4,NA,111.2,NA,NA,NA
"Transboundary","Chum",1990,268,NA,100.6,NA,NA,NA
"Transboundary","Chum",1991,235.8,NA,90.5,NA,NA,NA
"Transboundary","Chum",1992,116.7,NA,80.9,NA,NA,NA
"Transboundary","Chum",1993,85.3,NA,71.9,NA,NA,NA
"Transboundary","Chum",1994,55.1,NA,63.2,NA,NA,NA
"Transboundary","Chum",1995,4.4,NA,55,NA,NA,NA
"Transboundary","Chum",1996,24.9,NA,47.2,NA,NA,NA
"Transboundary","Chum",1997,36.1,NA,39.8,NA,NA,NA
"Transboundary","Chum",1998,13.7,NA,32.8,NA,NA,NA
"Transboundary","Chum",1999,5.9,NA,26.1,NA,NA,NA
"Transboundary","Chum",2000,8.2,NA,19.8,NA,NA,NA
"Transboundary","Chum",2001,-8.3,NA,13.8,NA,NA,NA
"Transboundary","Chum",2002,-5.2,NA,8,NA,NA,NA
"Transboundary","Chum",2003,7.2,NA,2.6,NA,NA,NA
"Transboundary","Chum",2004,6.7,NA,-2.5,NA,NA,NA
"Transboundary","Chum",2005,7.5,NA,-7.4,NA,NA,NA
"Transboundary","Chum",2006,32,NA,-12.1,NA,NA,NA
"Transboundary","Chum",2007,52.9,NA,-16.5,NA,NA,NA
"Transboundary","Chum",2008,46.6,NA,-20.7,NA,NA,NA
"Transboundary","Chum",2009,42.6,NA,-24.7,NA,NA,NA
"Transboundary","Chum",2010,-4.4,NA,-28.5,NA,NA,NA
"Transboundary","Chum",2011,-25.6,NA,-32.1,NA,NA,NA
"Transboundary","Chum",2012,-32.9,-8.2,-35.5,NA,NA,NA
"Transboundary","Chum",2013,-30.3,-19.9,-38.7,NA,NA,NA
"Transboundary","Chum",2014,-6,-30.1,-41.8,NA,NA,NA
"Transboundary","Chum",2015,-19.6,-39,-44.7,NA,NA,NA
"Transboundary","Chum",2016,-41.3,-46.8,-47.5,NA,NA,NA
"Transboundary","Chum",2017,-43.2,-53.6,-50.2,NA,NA,NA
"Transboundary","Chum",2018,-67.8,-59.5,-52.7,NA,NA,NA
"Transboundary","Chum",2019,-66,-64.7,-55,NA,NA,NA
"Transboundary","Chum",2020,-69.3,-69.2,-57.3,NA,NA,NA
"Transboundary","Chum",2021,-81.8,-73.1,-59.4,NA,NA,NA
"Transboundary","Chum",2022,-73.2,-76.5,-61.5,NA,NA,NA
"Transboundary","Chum",2023,-77.3,-79.5,-63.4,NA,NA,NA
"Haida Gwaii","Chinook",1935,-5,NA,-13.1,NA,NA,NA
"Haida Gwaii","Chinook",1936,-5,NA,-12.8,NA,NA,NA
"Haida Gwaii","Chinook",1937,-5,NA,-12.4,NA,NA,NA
"Haida Gwaii","Chinook",1938,26.1,NA,-12.1,NA,NA,NA
"Haida Gwaii","Chinook",1939,-1.2,NA,-11.7,NA,NA,NA
"Haida Gwaii","Chinook",1940,6.1,NA,-11.4,NA,NA,NA
"Haida Gwaii","Chinook",1941,10.1,NA,-11,NA,NA,NA
"Haida Gwaii","Chinook",1942,31.2,NA,-10.7,NA,NA,NA
"Haida Gwaii","Chinook",1943,-4.1,NA,-10.3,NA,NA,NA
"Haida Gwaii","Chinook",1944,22.6,NA,-10,NA,NA,NA
"Haida Gwaii","Chinook",1945,21.2,NA,-9.6,NA,NA,NA
"Haida Gwaii","Chinook",1946,21.2,NA,-9.3,NA,NA,NA
"Haida Gwaii","Chinook",1947,-8.6,NA,-8.9,NA,NA,NA
"Haida Gwaii","Chinook",1948,-17,NA,-8.5,NA,NA,NA
"Haida Gwaii","Chinook",1949,-32.8,NA,-8.2,NA,NA,NA
"Haida Gwaii","Chinook",1950,-32.8,NA,-7.8,NA,NA,NA
"Haida Gwaii","Chinook",1951,-32.8,NA,-7.4,NA,NA,NA
"Haida Gwaii","Chinook",1952,-32.8,NA,-7.1,NA,NA,NA
"Haida Gwaii","Chinook",1953,-5,NA,-6.7,NA,NA,NA
"Haida Gwaii","Chinook",1954,-5,NA,-6.3,NA,NA,NA
"Haida Gwaii","Chinook",1955,-5,NA,-6,NA,NA,NA
"Haida Gwaii","Chinook",1956,-32.8,NA,-5.6,NA,NA,NA
"Haida Gwaii","Chinook",1957,-32.8,NA,-5.2,NA,NA,NA
"Haida Gwaii","Chinook",1958,-32.8,NA,-4.8,NA,NA,NA
"Haida Gwaii","Chinook",1959,0.1,NA,-4.5,NA,NA,NA
"Haida Gwaii","Chinook",1960,-16.9,NA,-4.1,NA,NA,NA
"Haida Gwaii","Chinook",1961,22.1,NA,-3.7,NA,NA,NA
"Haida Gwaii","Chinook",1962,22.1,NA,-3.3,NA,NA,NA
"Haida Gwaii","Chinook",1963,22.1,NA,-2.9,NA,NA,NA
"Haida Gwaii","Chinook",1964,47.7,NA,-2.5,NA,NA,NA
"Haida Gwaii","Chinook",1965,212.4,NA,-2.2,NA,NA,NA
"Haida Gwaii","Chinook",1966,277.9,NA,-1.8,NA,NA,NA
"Haida Gwaii","Chinook",1967,277.9,NA,-1.4,NA,NA,NA
"Haida Gwaii","Chinook",1968,186.7,NA,-1,NA,NA,NA
"Haida Gwaii","Chinook",1969,107.8,NA,-0.6,NA,NA,NA
"Haida Gwaii","Chinook",1970,15.6,NA,-0.2,NA,NA,NA
"Haida Gwaii","Chinook",1971,-32.7,NA,0.2,NA,NA,NA
"Haida Gwaii","Chinook",1972,-38,NA,0.6,NA,NA,NA
"Haida Gwaii","Chinook",1973,-44,NA,1,NA,NA,NA
"Haida Gwaii","Chinook",1974,-48.3,NA,1.4,NA,NA,NA
"Haida Gwaii","Chinook",1975,-41.4,NA,1.8,NA,NA,NA
"Haida Gwaii","Chinook",1976,-37.4,NA,2.2,NA,NA,NA
"Haida Gwaii","Chinook",1977,-40.1,NA,2.6,NA,NA,NA
"Haida Gwaii","Chinook",1978,-44.8,NA,3,NA,NA,NA
"Haida Gwaii","Chinook",1979,-54,NA,3.4,NA,NA,NA
"Haida Gwaii","Chinook",1980,-61.7,NA,3.8,NA,NA,NA
"Haida Gwaii","Chinook",1981,-61.2,NA,4.3,NA,NA,NA
"Haida Gwaii","Chinook",1982,-56.6,NA,4.7,NA,NA,NA
"Haida Gwaii","Chinook",1983,-56.6,NA,5.1,NA,NA,NA
"Haida Gwaii","Chinook",1984,-59,NA,5.5,NA,NA,NA
"Haida Gwaii","Chinook",1985,-50.8,NA,5.9,NA,NA,NA
"Haida Gwaii","Chinook",1986,-54.6,NA,6.3,NA,NA,NA
"Haida Gwaii","Chinook",1987,-51.2,NA,6.8,NA,NA,NA
"Haida Gwaii","Chinook",1988,-36.8,NA,7.2,NA,NA,NA
"Haida Gwaii","Chinook",1989,-1.2,NA,7.6,NA,NA,NA
"Haida Gwaii","Chinook",1990,4.7,NA,8,NA,NA,NA
"Haida Gwaii","Chinook",1991,36.7,NA,8.5,NA,NA,NA
"Haida Gwaii","Chinook",1992,36.7,0.1,8.9,NA,NA,NA
"Haida Gwaii","Chinook",1993,16.8,7.5,9.3,NA,NA,NA
"Haida Gwaii","Chinook",1994,9.2,15.3,9.8,NA,NA,NA
"Haida Gwaii","Chinook",1995,3.1,23.7,10.2,NA,NA,NA
"Haida Gwaii","Chinook",1996,12.9,32.8,10.6,NA,NA,NA
"Haida Gwaii","Chinook",1997,18.1,42.5,11.1,NA,NA,NA
"Haida Gwaii","Chinook",1998,47.1,52.9,11.5,NA,NA,NA
"Haida Gwaii","Chinook",1999,61.6,64.1,12,NA,NA,NA
"Haida Gwaii","Chinook",2000,92.6,76.1,12.4,NA,NA,NA
"Haida Gwaii","Chinook",2001,93.2,89,12.9,NA,NA,NA
"Haida Gwaii","Chinook",2002,110.1,102.8,13.3,NA,NA,NA
"Haida Gwaii","Chinook",2003,125.8,117.6,13.7,NA,NA,NA
"Haida Gwaii","Chinook",2004,134,133.5,14.2,NA,NA,NA
"Haida Gwaii","Chinook",2005,161.1,150.6,14.7,NA,NA,NA
"Haida Gwaii","Chinook",2006,174.1,168.9,15.1,NA,NA,NA
"Haida Gwaii","Chum",1950,210.3,NA,79.6,NA,NA,NA
"Haida Gwaii","Chum",1951,229.8,NA,76.7,NA,NA,NA
"Haida Gwaii","Chum",1952,272.5,NA,73.8,NA,NA,NA
"Haida Gwaii","Chum",1953,182.7,NA,71,NA,NA,NA
"Haida Gwaii","Chum",1954,175.1,NA,68.3,NA,NA,NA
"Haida Gwaii","Chum",1955,72,NA,65.6,NA,NA,NA
"Haida Gwaii","Chum",1956,20.6,NA,62.9,NA,NA,NA
"Haida Gwaii","Chum",1957,0,NA,60.3,NA,NA,NA
"Haida Gwaii","Chum",1958,-4.3,NA,57.7,NA,NA,NA
"Haida Gwaii","Chum",1959,-35.7,NA,55.1,NA,NA,NA
"Haida Gwaii","Chum",1960,-19.5,NA,52.6,NA,NA,NA
"Haida Gwaii","Chum",1961,-8.4,NA,50.2,NA,NA,NA
